,city,bd,total_transactions,total_activity,time_on_platform_months,num_25,num_50,num_75,num_985,num_unq,total_secs,payment_method_id,payment_plan_days,is_auto_renew,is_cancel,gender_male,registered_via_13,registered_via_3,registered_via_4,registered_via_7,registered_via_9,is_churn
576,0.38883418,-0.07617301,-0.32982343,-1.8722957,-0.7278535,-0.5778003,-0.059595946,-0.56131214,0.017604932,-0.83963156,-0.764516,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1575,0.7267991,0.019893818,0.93772113,1.1894269,-0.5818759,-0.298556,-0.45983058,-0.5072147,-0.4107838,-0.7720817,-0.442235,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
621,0.5578166,0.30809432,0.93772113,-0.6694762,2.1673687,-0.027796987,-0.5406943,-0.609227,-0.40398395,-0.85872626,-0.76850784,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
767,-1.1320078,1.556963,-0.32982343,1.0800797,-0.995479,5.0417986,0.38352096,0.44489992,0.9767197,1.4356033,-0.24358378,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1229,0.38883418,0.21202748,-0.32982343,1.1894269,-0.8251718,0.33090085,0.31205043,0.4016219,0.39839488,1.5389882,1.084118,-1.1645708,3.1091695,-2.2377,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,1
1340,0.7267991,0.5962948,-0.32982343,-1.6536014,-1.2144454,-0.6447572,-0.76858294,-0.49423137,-0.4250634,-1.0000267,-0.82730395,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
659,0.38883418,0.019893818,-0.32982343,-0.23208724,1.4374808,-0.21910252,-0.4436306,0.10949586,0.05859276,-0.589633,-0.42503643,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2761,-1.1320078,0.8844952,-0.32982343,0.75203794,1.0238776,-0.27489993,0.03887448,0.482167,0.15423098,4.261,4.180073,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2796,1.9096762,-0.07617301,-0.32982343,0.4239962,1.2915032,-0.47616926,-0.39193365,0.15142132,0.079086676,0.24080794,0.06728923,-0.004640482,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1517,-0.9630254,-0.17223984,-0.32982343,1.0800797,0.9508888,1.3209069,0.4189703,0.98154634,0.6570148,0.3083818,-0.23579018,-0.23662654,-0.15999371,-2.2377,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2881,-0.79404294,0.30809432,-0.32982343,0.4239962,-1.3847526,-0.32073355,-0.3697778,-0.10013162,-0.2590628,-0.369956,0.033289667,-1.860529,-0.15999371,-2.2377,-0.15310897,0.0,0.0,0.0,1.0,0.0,0.0,0
2697,-0.79404294,-0.07617301,0.93772113,-1.8722957,0.5859448,-0.33866844,-0.41408947,0.10949586,0.017604932,-0.48319793,-0.1460514,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
259,-1.1320078,0.5962948,-0.32982343,1.0800797,0.43996722,-0.5299739,-0.43181416,-0.42715055,-0.37587804,-0.8767601,1.8017584,-0.9325847,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
282,-1.1320078,0.019893818,-0.32982343,-0.12273999,-0.6062055,-0.7263138,-0.65663767,-0.79079914,-0.6813451,-0.33077562,-0.15167071,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1614,0.38883418,-0.9407745,-0.32982343,-0.77882344,-0.33857992,-0.76174796,-0.7276799,-0.6645134,-0.6634233,-0.9355945,-0.79559714,-0.23662654,-0.15999371,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1184,-0.9630254,-0.7486408,-0.32982343,1.1894269,-0.14394315,-0.479062,0.123368405,-0.24754713,-0.3393857,-0.57518077,-0.47675157,0.22734557,-0.15999371,-2.2377,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1973,1.9096762,0.8844952,-0.32982343,0.20530173,0.17234163,-0.20388497,-0.11599264,-0.21066251,0.5206371,-0.11258793,0.036654316,-1.1645708,8.121886,-2.2377,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,1
2522,-1.1320078,1.6530298,-0.32982343,1.1894269,1.6321174,1.594443,0.63795584,1.69996,1.3979685,1.389516,0.98157936,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
455,1.9096762,-0.07617301,-0.32982343,-2.0909903,-1.238775,-0.38649482,1.8901184,1.1157079,-0.7201757,-0.6168605,-0.773996,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
2368,-0.2870956,-0.17223984,-0.32982343,-1.7629485,-0.09528394,-0.70932287,-0.3697778,-0.6451631,-0.35128537,-0.6168605,-0.57846797,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
434,-0.9630254,-0.65257394,-0.32982343,1.0800797,-0.070954345,1.411777,1.1988561,2.021299,1.3210173,1.1103575,0.68851835,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
299,0.38883418,-0.17223984,-0.32982343,-0.23208724,0.09935284,-0.44229224,-0.38454837,-0.28180882,-0.47424877,-0.5277521,-0.39372408,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1762,0.5578166,-0.26830664,0.93772113,0.4239962,-0.38723913,-0.4462778,-0.480557,-0.6032377,-0.3820262,0.2055358,-0.05180194,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
2484,1.9096762,0.500228,-0.32982343,1.0800797,-0.046624746,-0.19997191,-0.32546613,-0.29298893,-0.08076581,1.974709,3.62797,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2773,-0.9630254,0.019893818,-0.32982343,0.6426907,1.4861399,0.12671897,0.029027415,0.18689685,0.32974282,0.16969259,-0.038900007,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1932,-1.6389552,-2.7660441,-0.32982343,1.1894269,-1.238775,0.9372158,-0.37406603,-0.37738094,-0.17279005,0.7801295,0.32457727,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
438,-0.9630254,0.11596064,-0.32982343,0.09595449,-0.09528394,-0.4753152,-0.5406943,-0.273823,-0.08779229,-0.57230633,-0.46854848,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2373,1.9096762,0.11596064,-0.32982343,0.20530173,1.5591286,0.043942574,-0.28518274,-0.39361015,-0.015930561,-0.25435132,-0.24236895,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2024,-0.79404294,2.133364,-0.32982343,1.1894269,1.3644919,1.8119757,2.4047058,3.193049,2.1833482,0.95403457,1.5012715,-0.9325847,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2451,-0.79404294,0.019893818,-0.32982343,0.6426907,-0.19260234,-0.7562295,-0.6049706,-0.8580157,-0.6634233,-0.54660195,-0.41998866,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
2612,0.7267991,0.98056203,-0.32982343,-1.6536014,-0.070954345,-0.7021489,-0.76858294,-0.69547373,-0.7201757,-0.93765086,-0.779145,-0.9325847,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1626,-0.9630254,-0.17223984,-0.32982343,0.4239962,2.021391,-0.63160497,-0.34762195,-0.56131214,-0.28980368,1.0019423,1.1982986,-2.092515,-0.15999371,-2.2377,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
292,-1.1320078,0.5962948,0.93772113,-0.34143448,-0.24126153,-0.4540144,-0.2994004,-0.6007714,-0.19938935,-0.38884783,-0.3577461,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,1
1837,1.9096762,0.21202748,-0.32982343,0.09595449,-0.5575463,-0.3318361,-0.11023787,0.20532557,-0.017527476,-0.5213873,-0.5423504,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
278,0.38883418,-1.2289749,0.93772113,-0.6694762,-1.360423,-0.1712761,1.5862668,-0.32173786,-0.19318952,-0.6073132,-0.6034721,-1.860529,-0.15999371,0.44996032,4.37861,0.0,0.0,0.0,1.0,0.0,0.0,0
655,0.38883418,-0.07617301,0.93772113,-0.12273999,-0.94681984,-0.7565199,-0.7126103,-0.8437576,-0.603684,-0.33312058,0.2522065,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1058,0.38883418,0.7884284,-0.32982343,-0.34143448,0.9508888,-0.16705613,0.107224524,0.8197632,0.14780155,2.8767135,2.5347104,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
732,-1.6389552,-0.7486408,4.7403545,-1.9816431,-1.4334117,-0.38649482,0.029027415,0.10949586,0.017604932,-0.8841858,-0.8447053,-1.860529,-0.15999371,0.44996032,1.6595787,0.0,0.0,0.0,1.0,0.0,0.0,1
553,-1.1320078,-0.5565071,0.93772113,0.86138517,-0.41156873,1.0021782,2.174979,1.5469416,0.14935149,0.18511517,-0.36292446,0.4593316,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
2142,-0.79404294,-0.36437348,-0.32982343,-1.6536014,-1.0441382,-0.47258228,-0.13049464,-0.29298893,0.4602733,-0.20696181,-0.1484032,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2822,-0.9630254,1.8451635,-0.32982343,0.20530173,-1.3117638,-0.58214813,-0.647733,-0.6222947,-0.58603376,-1.0158232,-0.6361738,0.22734557,-0.15999371,-2.2377,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
1900,0.38883418,0.5962948,-0.32982343,-0.4507817,0.050693642,-0.44029948,-0.5359466,-0.77093965,-0.6279531,-0.6502762,-0.53519154,-1.1645708,3.436086,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,1
2293,0.5578166,-0.17223984,-0.32982343,-0.99751794,-1.2144454,-0.5430175,-0.28518274,-0.6222947,-0.51896274,-0.5115506,-0.48362622,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1191,0.21985172,0.21202748,-0.32982343,-1.9816431,-1.2631046,-0.45823437,-0.50271285,0.10949586,-0.7201757,0.3187778,0.16550699,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
1526,0.38883418,-0.07617301,-0.32982343,0.5333435,-1.1901158,-0.6619747,-0.64096534,-0.8162192,-0.45457464,-0.72735494,-0.6495345,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
1995,1.2337464,0.30809432,0.93772113,0.20530173,-0.09528394,-0.6538877,-0.5268828,-0.34787324,-0.4854273,-0.4669964,-0.29042655,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1356,0.7267991,0.6923616,-0.32982343,1.0800797,0.07502324,-0.793019,-0.6799596,-0.8296354,-0.695583,0.31580755,2.0362256,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1694,0.21985172,-0.07617301,-0.32982343,0.9707324,-1.3117638,1.9734896,-0.20017096,0.10949586,0.22113062,0.24964198,-0.47015274,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
775,-1.1320078,-0.7486408,-0.32982343,0.9707324,-1.360423,0.10826083,-0.108491644,0.21358676,0.11936774,-0.186682,-0.26775238,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
426,-0.9630254,0.5962948,-0.32982343,1.1894269,-0.8008422,-0.6364262,-0.64851266,-0.70196545,-0.60117877,-0.5536223,-0.42432982,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1786,0.38883418,-0.65257394,0.93772113,0.4239962,-0.02229515,-0.2071459,0.804482,-0.35168463,-0.13609934,-0.5221828,-0.5855073,0.22734557,-0.15999371,-2.2377,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1186,0.38883418,-0.17223984,-0.32982343,0.6426907,-1.3360934,-0.7893401,-0.7276799,-0.8580157,-0.69179946,2.6715827,5.69984,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2197,-1.3009903,-0.26830664,-0.32982343,-0.23208724,1.3888216,-0.31475523,-0.5617951,-0.39361015,-0.47424877,-0.45597035,-0.39694658,-2.324501,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2274,0.5578166,0.11596064,-0.32982343,-0.99751794,-1.2144454,-0.42562547,-0.091822654,0.3839173,-0.18360794,-0.653314,-0.5650311,-0.004640482,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
865,-1.1320078,-0.36437348,-0.32982343,0.86138517,-1.4334117,-0.37112203,-0.23684272,-0.14205715,-0.08779229,-0.69960403,-0.6776003,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
1709,0.38883418,-1.0368413,0.93772113,1.0800797,-0.41156873,0.101334244,0.18854946,0.3442787,0.14056833,0.6217464,1.0730655,0.9233037,-0.15999371,0.44996032,4.37861,1.0,0.0,0.0,0.0,1.0,0.0,1
1792,-0.6250605,-0.36437348,-0.32982343,1.1894269,0.026364045,1.0575532,0.65510875,1.0183325,1.7073605,0.20236196,-0.20703587,-0.9325847,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1245,-1.1320078,-0.65257394,-0.32982343,1.1894269,-1.1171271,0.55306214,0.48357952,1.1806247,1.8025581,4.8532467,4.557721,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
900,0.38883418,0.019893818,-0.32982343,-1.434907,1.5591286,-0.6939501,-0.1608798,-0.609227,-0.61477846,-0.48319793,-0.4619422,-0.004640482,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1528,-0.2870956,-0.4604403,-0.32982343,-0.013392751,-0.070954345,0.043942574,-0.3963648,-0.29298893,-0.46195245,-0.4096835,-0.31863156,0.22734557,-0.15999371,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
601,-1.1320078,0.5962948,-0.32982343,-0.4507817,0.634604,-0.70932287,-0.6356479,-0.7080514,-0.44350794,-1.1069568,-0.39923912,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1291,1.9096762,-0.65257394,-0.32982343,-0.5601289,-1.2631046,-0.66388774,-0.66223496,-0.8967162,-0.2775073,-0.77428544,-0.43747574,-1.860529,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
217,-0.2870956,-0.07617301,-0.32982343,0.86138517,-0.33857992,-0.31475523,-0.42674997,-0.5732909,-0.32493606,-0.6677796,-0.6791078,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
2268,-0.79404294,-0.07617301,-0.32982343,1.0800797,-0.84950143,-0.5012781,-0.7508583,-0.56131214,-0.5972122,-0.7178501,-0.52015615,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
213,-0.9630254,-0.36437348,-0.32982343,-0.6694762,-1.1171271,0.23866427,-0.42674997,-0.5373547,-0.4566826,-0.3622651,-0.39999935,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
35,-1.1320078,-0.36437348,0.93772113,0.86138517,-0.97114944,0.64348036,0.067008846,0.145432,-0.008744363,-0.012196323,-0.28708187,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2442,0.38883418,0.019893818,2.2052655,0.6426907,1.3644919,-0.4030501,-0.54361594,-0.20010783,-0.20940447,0.5861031,0.45083627,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,1
367,-1.1320078,1.4608961,-0.32982343,-0.8881707,-0.02229515,-0.47019094,0.11765078,0.27719784,-0.04387677,-0.828493,-0.80961436,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
12,-1.1320078,0.21202748,-0.32982343,1.0800797,0.0020344474,2.3348262,1.1988561,1.719435,0.85375637,1.9420362,0.63022786,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
476,0.7267991,-1.2289749,14.880712,-1.434907,-0.995479,3.7744,2.2699327,1.6906862,0.22839937,0.051452555,-0.6868828,-1.860529,-0.15999371,-1.4107276,-0.15310897,0.0,0.0,0.0,1.0,0.0,0.0,1
1720,-1.6389552,-2.7660441,-0.32982343,-0.5601289,-1.4090822,-0.5491045,-0.52043754,-0.42715055,-0.32669267,-0.8039882,-0.43446556,-0.23662654,-0.15999371,-2.2377,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
2282,1.9096762,-0.5565071,-0.32982343,0.86138517,-0.5088871,-0.41724032,-0.38876852,-0.35767403,-0.35128537,-0.48638034,-0.5307671,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1084,0.38883418,-0.65257394,-0.32982343,0.09595449,-0.87383103,0.9663084,-0.11023787,-0.32173786,-0.22832192,-0.1819266,-0.48157382,-1.860529,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
2812,-1.3009903,-0.26830664,-0.32982343,0.31464896,-0.070954345,0.09384835,0.22554013,0.5469794,0.14591457,-0.5781177,-0.28110996,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1632,0.21985172,1.0766289,-0.32982343,0.31464896,0.3669784,-0.4364006,-0.30620018,-0.10924589,-0.14278215,-0.44058084,-0.37210104,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
13,-0.9630254,0.21202748,-0.32982343,-0.8881707,-1.3360934,-0.69736624,-0.6799596,-0.6451631,-0.41276708,-0.39780238,-0.41672495,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
2111,-1.6389552,-2.7660441,-0.32982343,1.1894269,-0.6062055,0.12725303,0.89524955,0.7911234,0.49359238,0.8519911,0.5871561,0.22734557,3.436086,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,1
1023,0.38883418,-0.26830664,0.93772113,-0.5601289,1.4374808,-0.5299739,-0.66223496,-0.56131214,-0.2775073,-0.7178501,-0.65101665,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
964,-0.11811316,-0.36437348,-0.32982343,1.1894269,-0.28992072,-0.22913061,0.63795584,0.01212048,-0.29178694,-0.4903841,-0.46571374,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
607,-0.11811316,0.30809432,-0.32982343,-0.12273999,-0.94681984,-0.37894326,-0.54469234,-0.42008942,-0.25420898,-0.66844964,-0.5514598,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
2061,-1.1320078,0.11596064,-0.32982343,0.86138517,1.9727318,0.23354003,0.048018128,0.396985,16.011635,5.4679713,4.2770214,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
435,-0.9630254,-0.17223984,-0.32982343,-0.5601289,0.12368243,-0.72127944,-0.66223496,-0.56131214,-0.57261956,0.53560823,0.7649718,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
17,0.7267991,-0.36437348,-0.32982343,0.09595449,-0.16827273,-0.38649482,-0.28748465,-0.13007842,-0.29858673,-0.10130474,-0.25166556,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1782,-1.3009903,0.21202748,-0.32982343,1.0800797,1.9240726,-0.4008427,-0.57361156,-0.8296354,-0.62180495,-0.45200995,-0.524621,-0.70059866,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1803,1.9096762,0.11596064,-0.32982343,-0.99751794,-0.8251718,0.22655241,0.19821753,0.93276036,-0.18360794,1.3111216,0.7592385,0.6913177,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
2396,0.5578166,-0.26830664,-0.32982343,-0.013392751,-0.16827273,-0.5658437,2.5016196,1.970988,-0.20372926,1.5039197,0.9302956,0.22734557,8.121886,-2.2377,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,1
2255,0.38883418,0.98056203,-0.32982343,0.4239962,1.778095,-0.24301568,-0.059595946,-0.39361015,-0.3820262,-0.20844701,-0.28219283,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
1114,-1.1320078,0.6923616,-0.32982343,-1.8722957,0.8535704,-0.8169322,-0.59133625,-0.56131214,1.0013123,1.1207535,2.8657203,-0.9325847,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2389,-0.9630254,0.30809432,-0.32982343,-0.4507817,-0.7521831,-0.39546224,-0.50271285,-0.4564984,-0.44350794,-0.07107151,0.35426426,-1.1645708,3.1091695,-2.2377,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,1
1953,-1.1320078,-0.65257394,-0.32982343,0.09595449,-0.7035239,1.5880514,0.4215024,-0.034248702,-0.19318952,0.049330935,-0.5682947,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
344,0.7267991,-0.26830664,-0.32982343,-1.7629485,-0.7521831,-0.7810624,-0.6356479,-0.6451631,-0.7201757,-0.81735444,-0.66341925,0.6913177,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2752,0.7267991,0.30809432,-0.32982343,-0.6694762,-0.7521831,-0.35574928,-0.2748242,-0.034248702,0.1230022,-0.282704,0.28004616,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
2599,-0.9630254,-0.36437348,-0.32982343,0.6426907,-0.36290953,1.4180312,0.5607677,0.45780006,0.3864952,0.18682872,-0.3929735,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
2646,0.21985172,-0.4604403,-0.32982343,0.20530173,-1.0441382,2.946134,1.8417784,1.8017616,0.6883145,1.6108499,0.4759929,-0.9325847,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,1.0,0.0,0.0,0
1717,0.38883418,-0.5565071,-0.32982343,-0.4507817,-0.24126153,0.90481734,-0.40301156,-0.07916889,-0.35128537,-0.15461065,-0.60152406,-0.23662654,-0.15999371,0.44996032,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
32,0.5578166,-0.36437348,-0.32982343,-2.0909903,-0.24126153,-0.8169322,-0.76858294,-0.8967162,-0.7201757,-0.8841858,-0.7873845,-0.9325847,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
372,0.21985172,-0.9407745,-0.32982343,-0.34143448,-0.7521831,0.23806138,0.07594566,0.28706273,0.27799806,-0.082210064,-0.18600191,0.22734557,-0.15999371,-2.2377,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
657,1.2337464,-0.7486408,-0.32982343,0.75203794,1.0725368,-0.23238756,-0.35500723,-0.07683971,0.42748305,0.52174705,0.3465279,-0.9325847,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2220,0.38883418,-0.7486408,-0.32982343,0.6426907,-0.7765127,-0.5023818,-0.40045512,-0.04530598,-0.294533,-0.34439442,-0.3891006,-0.23662654,-0.15999371,0.44996032,-0.15310897,1.0,0.0,1.0,0.0,0.0,0.0,0
1086,-0.9630254,0.5962948,0.93772113,0.86138517,0.5859448,-0.26863694,-0.4457407,-0.5373547,-0.32493606,-0.82690185,-0.505243,0.9233037,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,1.0,0.0,0
2456,-0.11811316,0.500228,0.93772113,-0.99751794,0.19667122,-0.6734531,-0.43020284,-0.7137685,-0.4518918,-0.2604269,-0.17359166,0.4593316,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
2837,-1.1320078,0.30809432,-0.32982343,-1.7629485,2.021391,0.7613382,1.6242483,1.8703669,2.7842822,-0.3272582,-0.29390383,-0.70059866,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
2248,0.38883418,-0.36437348,0.93772113,0.9707324,0.0020344474,-0.22322547,-0.016812272,0.07479888,-0.2622429,-0.4432528,-0.11450375,0.9233037,-0.15999371,0.44996032,4.37861,1.0,0.0,0.0,0.0,1.0,0.0,1
1316,-0.9630254,0.5962948,-0.32982343,0.31464896,1.8267542,-0.56116503,-0.3293193,-0.4592327,-0.14278215,-0.25848976,-0.29795483,-0.004640482,-0.15999371,0.44996032,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,0
860,-1.6389552,-0.9407745,-0.32982343,-0.6694762,-1.0198087,-0.41724032,-0.50271285,-0.7529716,-0.5093812,-0.75370556,-0.64720416,-0.23662654,-0.15999371,-2.2377,-0.15310897,0.0,0.0,1.0,0.0,0.0,0.0,0
1607,0.38883418,0.6923616,-0.32982343,0.4239962,-0.02229515,-0.54790884,-0.43624532,-0.47746116,-0.41276708,-0.42936155,0.55190057,0.9233037,-0.15999371,0.44996032,-0.15310897,1.0,0.0,0.0,0.0,1.0,0.0,0
44,-1.1320078,-2.7660441,-0.32982343,-1.434907,-1.3360934,-0.5094769,-0.1608798,-0.32173786,-0.29858673,-0.8905507,-0.81259423,-0.23662654,-0.15999371,-2.2377,-0.15310897,1.0,0.0,0.0,0.0,0.0,1.0,0
1534,0.38883418,0.019893818,-0.32982343,-0.77882344,2.1673687,-0.7396742,-0.6458737,-0.35490966,0.13110964,-0.7573777,-0.6796637,-1.1645708,8.121886,-2.2377,-0.15310897,0.0,0.0,0.0,0.0,0.0,1.0,1
